GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m)
2023/12/06 09:26:43.00,459698.5747,5634214.7761,2946607.4795,13.0,2.358,5.9429,3.9901
2023/12/06 09:26:44.00,459698.0711,5634216.2141,2946607.4176,13.0,2.358,5.943,3.9901
2023/12/06 09:26:45.00,459696.0658,5634220.3194,2946607.4806,13.0,2.358,5.943,3.9901
2023/12/06 09:26:46.00,459692.9234,5634226.8143,2946607.3896,13.0,2.3579,5.9431,3.9901
2023/12/06 09:26:47.00,459692.8918,5634226.9813,2946607.2595,13.0,2.3579,5.9432,3.9901
2023/12/06 09:26:48.00,459691.4567,5634230.1206,2946607.1211,13.0,2.3579,5.9432,3.9901
2023/12/06 09:26:49.00,459687.8625,5634237.2536,2946606.8378,13.0,2.3579,5.9433,3.9901
2023/12/06 09:26:50.00,459687.3196,5634238.2864,2946606.6541,13.0,2.3578,5.9434,3.9901
2023/12/06 09:26:51.00,459686.9395,5634239.1515,2946606.6299,13.0,2.3578,5.9434,3.9901
2023/12/06 09:26:52.00,459686.9464,5634239.4306,2946606.7464,13.0,2.3578,5.9435,3.9901
2023/12/06 09:26:53.00,459687.0007,5634239.5188,2946606.7462,13.0,2.3578,5.9435,3.9901
2023/12/06 09:26:54.00,459686.0062,5634241.7813,2946606.6739,13.0,2.3577,5.9436,3.9901
2023/12/06 09:26:55.00,459686.1878,5634241.744,2946606.6684,13.0,2.3577,5.9437,3.9901
2023/12/06 09:26:56.00,459686.3852,5634241.6742,2946606.7848,13.0,2.3577,5.9437,3.9901
2023/12/06 09:26:57.00,459686.4993,5634241.6682,2946606.6818,13.0,2.3576,5.9438,3.9901
2023/12/06 09:26:58.00,459686.4939,5634241.7747,2946606.4394,13.0,2.3576,5.9438,3.99
2023/12/06 09:26:59.00,459686.6403,5634241.6027,2946606.2914,13.0,2.3576,5.9439,3.99
2023/12/06 09:27:00.00,459686.8245,5634241.7961,2946606.4118,13.0,2.3576,5.944,3.99
2023/12/06 09:27:01.00,459686.9942,5634241.9038,2946606.203,13.0,2.3575,5.944,3.99
2023/12/06 09:27:02.00,459687.1376,5634242.4241,2946606.1981,13.0,2.3575,5.9441,3.99
2023/12/06 09:27:03.00,459687.1448,5634243.1921,2946606.1891,13.0,2.3575,5.9441,3.99
2023/12/06 09:27:04.00,459687.3262,5634244.2636,2946605.9481,13.0,2.3575,5.9442,3.99
2023/12/06 09:27:05.00,459687.5503,5634245.84,2946605.5165,13.0,2.3574,5.9443,3.99
2023/12/06 09:27:06.00,459687.778,5634247.3159,2946604.9615,13.0,2.3574,5.9443,3.99
2023/12/06 09:27:07.00,459688.2004,5634249.7312,2946604.1845,13.0,2.3574,5.9444,3.99
2023/12/06 09:27:14.00,459689.0752,5634257.1863,2946601.8963,13.0,2.3572,5.9448,3.99
2023/12/06 09:27:15.00,459686.3545,5634241.2724,2946606.6693,13.0,2.3572,5.9449,3.99
2023/12/06 09:27:16.00,459685.3721,5634245.701,2946605.6839,13.0,2.3571,5.9449,3.9899
2023/12/06 09:27:17.00,459686.8968,5634238.4105,2946605.0945,12.0,2.8551,7.7088,5.4382
2023/12/06 09:27:19.00,459685.8505,5634247.5068,2946606.6263,13.0,2.3571,5.9451,3.9899
2023/12/06 09:27:20.00,459685.1074,5634245.2092,2946602.0529,13.0,2.357,5.9452,3.9899
2023/12/06 09:27:21.00,459685.909,5634248.7391,2946601.5465,13.0,2.357,5.9452,3.9899
2023/12/06 09:27:22.00,459685.0324,5634248.7274,2946599.2257,13.0,2.357,5.9453,3.9899
2023/12/06 09:27:23.00,459687.0084,5634250.4911,2946597.1409,13.0,2.357,5.9454,3.9899
2023/12/06 09:27:24.00,459688.2574,5634248.9792,2946594.1484,13.0,2.3569,5.9454,3.9899
2023/12/06 09:27:25.00,459689.469,5634247.1785,2946590.9157,13.0,2.3569,5.9455,3.9899
2023/12/06 09:27:26.00,459690.1436,5634249.1746,2946588.0773,13.0,2.3569,5.9455,3.9899
2023/12/06 09:27:27.00,459690.9399,5634250.6085,2946585.0368,13.0,2.3569,5.9456,3.9899
2023/12/06 09:27:28.00,459691.5093,5634251.3116,2946582.1631,13.0,2.3568,5.9457,3.9899
2023/12/06 09:27:29.00,459692.6961,5634253.0145,2946579.2101,13.0,2.3568,5.9457,3.9899
2023/12/06 09:27:30.00,459693.7066,5634255.0635,2946576.5333,13.0,2.3568,5.9458,3.9899
2023/12/06 09:27:31.00,459694.5733,5634255.5075,2946574.2794,13.0,2.3568,5.9459,3.9899
2023/12/06 09:27:32.00,459695.9222,5634257.2639,2946571.1977,13.0,2.3567,5.9459,3.9899
2023/12/06 09:27:33.00,459697.4435,5634258.9975,2946568.007,13.0,2.3567,5.946,3.9898
2023/12/06 09:27:34.00,459698.7071,5634259.7279,2946565.6184,13.0,2.3567,5.946,3.9898
2023/12/06 09:27:35.00,459700.0617,5634261.6464,2946563.1456,13.0,2.3567,5.9461,3.9898
2023/12/06 09:27:36.00,459701.2258,5634262.302,2946561.1501,13.0,2.3566,5.9462,3.9898
2023/12/06 09:27:37.00,459702.1266,5634263.1241,2946559.4648,13.0,2.3566,5.9462,3.9898
2023/12/06 09:27:38.00,459702.7214,5634263.3238,2946558.499,13.0,2.3566,5.9463,3.9898
2023/12/06 09:27:39.00,459703.2765,5634263.7121,2946557.5917,13.0,2.3565,5.9463,3.9898
2023/12/06 09:27:40.00,459703.8771,5634264.2603,2946556.9916,13.0,2.3565,5.9464,3.9898
2023/12/06 09:27:41.00,459704.4024,5634264.5501,2946556.2973,13.0,2.3565,5.9465,3.9898
2023/12/06 09:27:42.00,459704.736,5634264.8811,2946555.9118,13.0,2.3565,5.9465,3.9898
2023/12/06 09:27:43.00,459704.8895,5634265.1631,2946555.6407,13.0,2.3564,5.9466,3.9898
2023/12/06 09:27:44.00,459704.9527,5634265.2134,2946555.3546,13.0,2.3564,5.9466,3.9898
2023/12/06 09:27:45.00,459705.1607,5634265.0363,2946555.1711,13.0,2.3564,5.9467,3.9898
2023/12/06 09:27:46.00,459705.2274,5634265.2373,2946555.1881,13.0,2.3564,5.9468,3.9898
2023/12/06 09:27:47.00,459705.2806,5634265.4534,2946555.3698,13.0,2.3563,5.9468,3.9898
2023/12/06 09:27:48.00,459705.3635,5634265.7986,2946555.3469,13.0,2.3563,5.9469,3.9898
2023/12/06 09:27:49.00,459705.6273,5634266.1925,2946554.824,13.0,2.3563,5.9469,3.9897
2023/12/06 09:27:50.00,459705.9967,5634266.4557,2946554.1746,13.0,2.3563,5.947,3.9897
2023/12/06 09:27:51.00,459706.3364,5634266.4053,2946553.7669,13.0,2.3562,5.9471,3.9897
2023/12/06 09:27:52.00,459706.8086,5634266.7766,2946553.0637,13.0,2.3562,5.9471,3.9897
2023/12/06 09:27:53.00,459707.4676,5634267.1938,2946552.2819,13.0,2.3562,5.9472,3.9897
2023/12/06 09:27:54.00,459707.8857,5634267.599,2946551.8489,13.0,2.3562,5.9472,3.9897
2023/12/06 09:27:55.00,459708.3231,5634267.9431,2946551.2206,13.0,2.3561,5.9473,3.9897
2023/12/06 09:27:56.00,459708.5537,5634268.169,2946550.5592,13.0,2.3561,5.9474,3.9897
2023/12/06 09:27:57.00,459708.7906,5634268.3912,2946550.2776,13.0,2.3561,5.9474,3.9897
2023/12/06 09:27:58.00,459709.0139,5634268.8086,2946549.8992,13.0,2.3561,5.9475,3.9897
2023/12/06 09:27:59.00,459709.2351,5634269.0028,2946549.5774,13.0,2.356,5.9476,3.9897
2023/12/06 09:28:00.00,459709.3522,5634268.9992,2946549.2779,13.0,2.356,5.9476,3.9897
2023/12/06 09:28:01.00,459709.3631,5634268.946,2946549.123,13.0,2.356,5.9477,3.9897
2023/12/06 09:28:02.00,459709.5187,5634269.0125,2946548.8721,13.0,2.356,5.9477,3.9897
2023/12/06 09:28:03.00,459709.7,5634269.2542,2946548.7186,13.0,2.3559,5.9478,3.9897
2023/12/06 09:28:04.00,459709.7316,5634269.4135,2946548.723,13.0,2.3559,5.9479,3.9897
2023/12/06 09:28:05.00,459709.8376,5634269.5953,2946548.3394,13.0,2.3559,5.9479,3.9896
2023/12/06 09:28:06.00,459710.0789,5634269.7595,2946547.6474,13.0,2.3559,5.948,3.9896
2023/12/06 09:28:07.00,459710.1209,5634269.9819,2946547.3562,13.0,2.3558,5.948,3.9896
2023/12/06 09:28:08.00,459710.2882,5634270.2585,2946547.2012,13.0,2.3558,5.9481,3.9896
2023/12/06 09:28:09.00,459710.3412,5634270.5129,2946547.1028,13.0,2.3558,5.9482,3.9896
2023/12/06 09:28:10.00,459710.3597,5634270.5046,2946546.9343,13.0,2.3557,5.9482,3.9896
2023/12/06 09:28:11.00,459710.3451,5634270.5513,2946546.8647,13.0,2.3557,5.9483,3.9896
2023/12/06 09:28:12.00,459710.4686,5634270.4932,2946546.6977,13.0,2.3557,5.9483,3.9896
2023/12/06 09:28:13.00,459710.5095,5634270.6278,2946546.6992,13.0,2.3557,5.9484,3.9896
2023/12/06 09:28:14.00,459710.5813,5634270.6444,2946546.4921,13.0,2.3556,5.9485,3.9896
2023/12/06 09:28:15.00,459710.7379,5634270.7445,2946546.1862,13.0,2.3556,5.9485,3.9896
2023/12/06 09:28:16.00,459710.7979,5634270.3255,2946546.1727,13.0,2.3556,5.9486,3.9896
2023/12/06 09:28:17.00,459710.8656,5634270.1222,2946546.2954,13.0,2.3556,5.9486,3.9896
2023/12/06 09:28:18.00,459710.9267,5634270.1823,2946546.4586,13.0,2.3555,5.9487,3.9896
2023/12/06 09:28:19.00,459710.93,5634270.0985,2946546.5429,13.0,2.3555,5.9488,3.9895
2023/12/06 09:28:20.00,459710.9133,5634269.9569,2946546.5293,13.0,2.3555,5.9488,3.9895
2023/12/06 09:28:21.00,459710.8544,5634269.8229,2946546.5543,13.0,2.3555,5.9489,3.9895
2023/12/06 09:28:22.00,459710.756,5634269.8512,2946546.5255,13.0,2.3554,5.9489,3.9895
2023/12/06 09:28:23.00,459710.7368,5634269.8064,2946546.6409,13.0,2.3554,5.949,3.9895
2023/12/06 09:28:24.00,459710.7534,5634269.7886,2946546.8063,13.0,2.3554,5.9491,3.9895
2023/12/06 09:28:25.00,459710.7357,5634269.732,2946546.8308,13.0,2.3554,5.9491,3.9895
2023/12/06 09:28:26.00,459710.7442,5634269.7262,2946546.7912,13.0,2.3553,5.9492,3.9895
2023/12/06 09:28:27.00,459710.7676,5634269.9355,2946546.7759,13.0,2.3553,5.9492,3.9895
2023/12/06 09:28:28.00,459710.7595,5634269.8851,2946546.8112,13.0,2.3553,5.9493,3.9895
2023/12/06 09:28:29.00,459710.7694,5634269.8295,2946546.7041,13.0,2.3553,5.9494,3.9895
2023/12/06 09:28:30.00,459710.7086,5634269.5418,2946546.6341,13.0,2.3552,5.9494,3.9895
2023/12/06 09:28:31.00,459710.6908,5634269.7703,2946546.7733,13.0,2.3552,5.9495,3.9895
2023/12/06 09:28:32.00,459710.7693,5634270.0315,2946546.7698,13.0,2.3552,5.9495,3.9895
2023/12/06 09:28:33.00,459710.7612,5634269.9226,2946546.7589,13.0,2.3552,5.9496,3.9894
2023/12/06 09:28:34.00,459710.805,5634269.7942,2946546.7369,13.0,2.3551,5.9497,3.9894
2023/12/06 09:28:35.00,459710.7899,5634269.5586,2946546.8376,13.0,2.3551,5.9497,3.9894
2023/12/06 09:28:36.00,459710.8748,5634269.667,2946546.9695,13.0,2.3551,5.9498,3.9894
2023/12/06 09:28:37.00,459710.774,5634269.6745,2946546.8523,13.0,2.3551,5.9498,3.9894
2023/12/06 09:28:38.00,459710.7912,5634269.4856,2946546.6687,13.0,2.355,5.9499,3.9894
2023/12/06 09:28:39.00,459710.7837,5634269.7481,2946546.6436,13.0,2.355,5.95,3.9894
2023/12/06 09:28:40.00,459710.8618,5634270.0093,2946546.5071,13.0,2.355,5.95,3.9894
2023/12/06 09:28:41.00,459711.1142,5634270.4057,2946546.0512,13.0,2.355,5.9501,3.9894
2023/12/06 09:28:42.00,459711.2336,5634271.0205,2946545.2841,13.0,2.3549,5.9501,3.9894
2023/12/06 09:28:43.00,459711.4755,5634271.3903,2946544.4149,13.0,2.3549,5.9502,3.9894
2023/12/06 09:28:44.00,459711.8091,5634272.048,2946543.6816,13.0,2.3549,5.9503,3.9894
2023/12/06 09:28:45.00,459713.9142,5634269.5004,2946543.6243,12.0,3.8988,8.6558,3.9901
2023/12/06 09:28:46.00,459708.068,5634281.8539,2946539.9637,12.0,2.441,6.0174,4.2086
2023/12/06 09:28:47.00,459709.6974,5634283.9354,2946536.9372,12.0,2.441,6.0175,4.2086
2023/12/06 09:28:48.00,459702.2184,5634280.681,2946524.3718,11.0,3.2097,7.7874,6.313
2023/12/06 09:28:49.00,459706.9269,5634284.1541,2946526.4811,11.0,3.2095,7.7868,6.3123
2023/12/06 09:28:50.00,459715.2372,5634283.8447,2946527.2269,11.0,3.2092,7.7861,6.3116
2023/12/06 09:28:51.00,459719.6736,5634294.5124,2946526.9446,11.0,3.209,7.7855,6.3109
2023/12/06 09:28:52.00,459723.139,5634298.4352,2946525.5612,11.0,3.2087,7.7848,6.3103
2023/12/06 09:28:53.00,459723.5105,5634303.8819,2946524.5247,11.0,3.2085,7.7842,6.3096
2023/12/06 09:28:54.00,459726.6149,5634309.2211,2946525.1845,11.0,3.2083,7.7836,6.3089
2023/12/06 09:28:55.00,459726.0851,5634309.3484,2946523.3742,11.0,3.208,7.7829,6.3082
2023/12/06 09:28:56.00,459731.2479,5634322.8695,2946524.8204,11.0,3.2078,7.7823,6.3075
2023/12/06 09:28:57.00,459736.7558,5634335.2267,2946526.2444,10.0,4.0434,11.6907,6.8261
2023/12/06 09:28:58.00,459734.036,5634311.383,2946515.6494,11.0,3.2073,7.781,6.3062
2023/12/06 09:28:59.00,459739.9071,5634329.7159,2946519.1085,10.0,4.0432,11.6916,6.8249
2023/12/06 09:29:00.00,459740.7128,5634325.7071,2946512.8024,10.0,4.0432,11.692,6.8243
2023/12/06 09:29:01.00,459741.2181,5634337.0637,2946514.1043,10.0,4.0431,11.6924,6.8237
2023/12/06 09:29:02.00,459743.7585,5634332.418,2946510.9192,11.0,3.2063,7.7785,6.3035
2023/12/06 09:29:03.00,459742.2481,5634331.7837,2946507.4044,10.0,4.043,11.6933,6.8225
2023/12/06 09:29:04.00,459744.9608,5634336.9153,2946507.8307,10.0,4.0429,11.6937,6.8219
2023/12/06 09:29:05.00,459744.5297,5634336.137,2946505.0023,10.0,4.0428,11.6942,6.8213
2023/12/06 09:29:06.00,459746.3009,5634339.9058,2946503.9966,10.0,4.0428,11.6946,6.8207
2023/12/06 09:29:07.00,459747.3577,5634341.3727,2946502.4174,10.0,3.4404,7.7842,6.3826
2023/12/06 09:29:08.00,459751.5147,5634350.5127,2946504.6283,10.0,3.8354,11.5307,5.6954
2023/12/06 09:29:09.00,459751.3228,5634352.6551,2946501.7652,11.0,3.4518,11.1028,5.6302
2023/12/06 09:29:10.00,459744.435,5634340.5401,2946485.4145,11.0,3.4518,11.1035,5.6298
2023/12/06 09:29:11.00,459733.7324,5634318.021,2946462.5237,13.0,2.3542,5.9519,3.9891
2023/12/06 09:29:12.00,459730.6821,5634321.0427,2946463.4556,13.0,2.3542,5.9519,3.9891
2023/12/06 09:29:13.00,459731.4034,5634321.6504,2946462.3706,13.0,2.3541,5.952,3.9891
2023/12/06 09:29:14.00,459732.4094,5634314.8111,2946459.4402,13.0,2.3541,5.9521,3.9891
2023/12/06 09:29:15.00,459730.679,5634312.1272,2946448.4857,12.0,2.8376,7.6548,5.3886
2023/12/06 09:29:16.00,459733.3425,5634317.2701,2946443.1547,11.0,3.203,7.7696,6.294
2023/12/06 09:29:17.00,459742.418,5634333.6167,2946452.0275,12.0,2.8373,7.6539,5.3878
2023/12/06 09:29:18.00,459738.3958,5634351.1657,2946447.7818,12.0,2.8371,7.6534,5.3874
2023/12/06 09:29:19.00,459736.0376,5634351.7632,2946438.0132,12.0,2.837,7.653,5.387
2023/12/06 09:29:20.00,459737.2903,5634356.2684,2946431.1473,12.0,2.8368,7.6525,5.3866
2023/12/06 09:29:21.00,459731.3833,5634363.58,2946422.6211,12.0,2.4404,6.0211,4.2088
2023/12/06 09:29:22.00,459736.0868,5634358.1952,2946422.0195,13.0,2.3539,5.9525,3.9891
2023/12/06 09:29:23.00,459746.9307,5634355.7993,2946423.6467,12.0,2.8364,7.6512,5.3853
2023/12/06 09:29:24.00,459749.2389,5634361.3679,2946417.1752,12.0,2.8363,7.6507,5.3849
2023/12/06 09:29:25.00,459746.5997,5634371.3911,2946411.8923,12.0,2.8361,7.6503,5.3845
2023/12/06 09:29:26.00,459748.0745,5634371.6945,2946405.2583,12.0,2.836,7.6498,5.3841
2023/12/06 09:29:27.00,459752.0239,5634364.5963,2946398.3209,12.0,2.8358,7.6494,5.3836
2023/12/06 09:29:28.00,459753.2092,5634366.8133,2946397.1312,12.0,2.8357,7.6489,5.3832
2023/12/06 09:29:29.00,459747.3297,5634365.8539,2946378.4956,12.0,2.8355,7.6485,5.3828
2023/12/06 09:29:30.00,459748.1917,5634363.2883,2946374.9228,12.0,2.4181,6.8146,4.1076
2023/12/06 09:29:31.00,459747.6224,5634363.0774,2946366.6616,12.0,2.8352,7.6476,5.382
2023/12/06 09:29:32.00,459748.2659,5634362.9011,2946362.8926,13.0,2.3537,5.9531,3.989
2023/12/06 09:29:33.00,459750.0041,5634367.3491,2946359.3894,13.0,2.3536,5.9532,3.989
2023/12/06 09:29:34.00,459754.6541,5634381.1034,2946362.7774,13.0,2.3536,5.9532,3.989
2023/12/06 09:29:36.00,459750.3233,5634367.5067,2946339.577,12.0,2.8345,7.6454,5.3799
2023/12/06 09:29:37.00,459753.5688,5634378.8467,2946341.6572,12.0,2.5998,6.0109,4.2052
2023/12/06 09:29:38.00,459751.5507,5634389.2793,2946340.5586,12.0,2.5997,6.011,4.2051
2023/12/06 09:29:39.00,459756.4097,5634387.5125,2946337.4615,11.0,6.6512,12.3058,4.4551
2023/12/06 09:29:40.00,459755.7797,5634385.1056,2946329.8954,11.0,6.651,12.3058,4.4551
2023/12/06 09:29:41.00,459754.7521,5634371.0221,2946315.5892,10.0,6.6634,14.1032,6.0429
2023/12/06 09:29:42.00,459747.3124,5634388.4507,2946316.1476,11.0,4.1636,10.007,5.3777
2023/12/06 09:29:43.00,459748.4333,5634402.7453,2946310.7725,12.0,2.8335,7.6423,5.377
2023/12/06 09:29:44.00,459752.1989,5634410.6679,2946308.9474,12.0,2.8334,7.6418,5.3766
2023/12/06 09:29:45.00,459758.8151,5634404.2682,2946306.3971,12.0,2.8332,7.6414,5.3762
2023/12/06 09:29:46.00,459751.5489,5634387.3723,2946287.8673,13.0,2.3533,5.9539,3.9888
2023/12/06 09:29:47.00,459757.0331,5634402.7214,2946297.6693,13.0,2.3533,5.954,3.9888
2023/12/06 09:29:48.00,459755.7466,5634403.8608,2946297.3673,13.0,2.3533,5.9541,3.9888
2023/12/06 09:29:49.00,459754.8976,5634404.1707,2946295.7072,13.0,2.3532,5.9541,3.9888
2023/12/06 09:29:50.00,459753.5077,5634404.6411,2946296.0013,13.0,2.3532,5.9542,3.9888
2023/12/06 09:29:51.00,459751.6767,5634404.9157,2946295.6005,13.0,2.3532,5.9542,3.9888
2023/12/06 09:29:52.00,459749.0356,5634399.0915,2946295.889,13.0,2.3532,5.9543,3.9888
2023/12/06 09:29:53.00,459745.786,5634398.1652,2946296.099,13.0,2.3531,5.9543,3.9888
2023/12/06 09:29:54.00,459742.0064,5634395.3591,2946297.1627,13.0,2.3531,5.9544,3.9888
2023/12/06 09:29:55.00,459738.6012,5634395.5935,2946296.1582,12.0,2.5989,6.0118,4.2046
2023/12/06 09:29:56.00,459735.0319,5634395.4462,2946296.0909,12.0,2.5989,6.0118,4.2045
2023/12/06 09:29:57.00,459730.9353,5634397.2411,2946295.8153,13.0,2.353,5.9546,3.9887
2023/12/06 09:29:58.00,459729.6024,5634396.904,2946292.1219,12.0,2.5988,6.0119,4.2045
2023/12/06 09:29:59.00,459727.4621,5634399.3592,2946288.9378,12.0,2.5987,6.0119,4.2044
2023/12/06 09:30:00.00,459726.7675,5634397.729,2946284.451,13.0,2.353,5.9548,3.9887
2023/12/06 09:30:01.00,459722.7486,5634399.7922,2946283.6012,13.0,2.3529,5.9548,3.9887
2023/12/06 09:30:02.00,459720.0222,5634400.3726,2946281.1204,13.0,2.3529,5.9549,3.9887
2023/12/06 09:30:03.00,459716.8716,5634405.4477,2946278.1375,13.0,2.3529,5.9549,3.9887
2023/12/06 09:30:04.00,459711.0311,5634413.3213,2946275.4447,13.0,2.3529,5.955,3.9887
2023/12/06 09:30:05.00,459713.913,5634405.3228,2946272.8673,13.0,2.3528,5.9551,3.9887
2023/12/06 09:30:06.00,459712.5087,5634404.613,2946270.4129,13.0,2.3528,5.9551,3.9887
2023/12/06 09:30:07.00,459710.5028,5634405.1307,2946267.521,13.0,2.3528,5.9552,3.9886
2023/12/06 09:30:08.00,459708.3924,5634405.0766,2946265.5677,13.0,2.3528,5.9552,3.9886
2023/12/06 09:30:09.00,459706.2705,5634406.6576,2946263.2822,13.0,2.3527,5.9553,3.9886
2023/12/06 09:30:10.00,459705.3476,5634408.5296,2946260.4193,12.0,2.4397,6.0262,4.209
2023/12/06 09:30:11.00,459704.538,5634411.3365,2946258.5258,12.0,2.4397,6.0263,4.209
2023/12/06 09:30:12.00,459700.333,5634406.2607,2946247.6292,11.0,3.1898,7.7347,6.2563
2023/12/06 09:30:13.00,459701.8364,5634408.0897,2946244.8827,10.0,3.4235,7.7412,6.3377
2023/12/06 09:30:14.00,459709.2248,5634407.1441,2946244.8299,12.0,2.8291,7.6286,5.3642
2023/12/06 09:30:15.00,459711.2302,5634413.9338,2946243.7807,12.0,2.829,7.6282,5.3637
2023/12/06 09:30:16.00,459711.6292,5634420.2676,2946240.0037,12.0,2.8288,7.6277,5.3633
2023/12/06 09:30:17.00,459715.1104,5634428.8662,2946242.8379,13.0,2.3525,5.9558,3.9885
2023/12/06 09:30:18.00,459720.5652,5634423.5518,2946238.61,13.0,2.3525,5.9558,3.9885
2023/12/06 09:30:19.00,459724.4619,5634424.4822,2946235.6646,12.0,2.4395,6.0271,4.2091
2023/12/06 09:30:20.00,459723.105,5634423.4401,2946227.0041,11.0,3.1879,7.7299,6.2509
2023/12/06 09:30:21.00,459724.7809,5634425.6076,2946220.7838,12.0,2.8281,7.6255,5.3613
2023/12/06 09:30:22.00,459728.1098,5634425.8259,2946218.5489,12.0,2.828,7.6251,5.3609
2023/12/06 09:30:23.00,459734.4869,5634431.6623,2946219.9626,12.0,2.8278,7.6246,5.3604
2023/12/06 09:30:24.00,459737.2992,5634430.4113,2946216.1917,12.0,2.8277,7.6242,5.36
2023/12/06 09:30:25.00,459736.2808,5634434.1443,2946207.9502,11.0,3.1868,7.7268,6.2476
2023/12/06 09:30:26.00,459739.0879,5634433.8845,2946206.053,11.0,3.1865,7.7262,6.2469
2023/12/06 09:30:27.00,459740.3601,5634433.9222,2946200.6468,12.0,2.8273,7.6229,5.3588
2023/12/06 09:30:28.00,459742.7302,5634430.066,2946199.8257,12.0,2.8271,7.6225,5.3584
2023/12/06 09:30:29.00,459744.2312,5634436.6391,2946195.3326,11.0,3.1858,7.7244,6.2449
2023/12/06 09:30:30.00,459747.8897,5634440.8651,2946195.1297,11.0,3.1856,7.7238,6.2442
2023/12/06 09:30:31.00,459749.0537,5634440.0393,2946190.7754,11.0,3.1854,7.7232,6.2435
2023/12/06 09:30:32.00,459749.8573,5634438.6767,2946185.6601,11.0,3.1851,7.7226,6.2429
2023/12/06 09:30:33.00,459751.3639,5634448.0007,2946181.7462,11.0,3.1849,7.7219,6.2422
2023/12/06 09:30:34.00,459753.7772,5634449.9433,2946179.324,12.0,2.8263,7.6198,5.3559
2023/12/06 09:30:35.00,459755.2432,5634456.3112,2946179.6736,13.0,2.3521,5.9568,3.9884
2023/12/06 09:30:36.00,459758.6643,5634451.5223,2946176.4522,12.0,2.826,7.619,5.3551
2023/12/06 09:30:37.00,459759.4095,5634450.7895,2946171.4856,12.0,2.8259,7.6185,5.3547
2023/12/06 09:30:38.00,459760.8727,5634454.5619,2946168.6473,12.0,2.8257,7.6181,5.3543
2023/12/06 09:30:39.00,459763.9314,5634455.3766,2946166.0275,12.0,2.8256,7.6177,5.3538
2023/12/06 09:30:40.00,459764.4824,5634457.8032,2946163.3996,12.0,2.8254,7.6172,5.3534
2023/12/06 09:30:41.00,459763.9125,5634460.2053,2946160.9931,12.0,2.8253,7.6168,5.353
2023/12/06 09:30:42.00,459764.9129,5634457.8499,2946159.5679,12.0,2.8252,7.6164,5.3526
2023/12/06 09:30:43.00,459765.8608,5634461.458,2946159.2767,13.0,2.3519,5.9573,3.9883
2023/12/06 09:30:44.00,459768.9546,5634455.5542,2946157.5083,13.0,2.3519,5.9573,3.9883
2023/12/06 09:30:45.00,459770.3129,5634452.2003,2946152.7765,11.0,3.4534,11.1677,5.5973
2023/12/06 09:30:46.00,459770.0378,5634451.4935,2946147.5292,11.0,3.1819,7.7141,6.2335
2023/12/06 09:30:47.00,459774.068,5634451.4261,2946151.2554,12.0,2.8245,7.6142,5.3505
2023/12/06 09:30:48.00,459783.3475,5634474.7151,2946164.9995,13.0,2.3518,5.9576,3.9882
2023/12/06 09:30:49.00,459775.3337,5634461.5822,2946145.2493,11.0,2.9791,7.7243,5.6107
2023/12/06 09:30:50.00,459777.2138,5634473.6997,2946144.2714,11.0,2.979,7.7238,5.6102
2023/12/06 09:30:51.00,459775.88,5634476.8802,2946140.861,12.0,2.8239,7.6124,5.3489
2023/12/06 09:30:52.00,459778.2332,5634476.0897,2946139.7373,12.0,2.8238,7.612,5.3485
2023/12/06 09:30:53.00,459775.3834,5634476.0168,2946138.4165,12.0,2.8236,7.6116,5.3481
2023/12/06 09:30:54.00,459780.5054,5634474.1892,2946139.1995,12.0,2.8235,7.6111,5.3477
2023/12/06 09:30:55.00,459778.7801,5634472.4106,2946137.7197,12.0,2.8233,7.6107,5.3472
2023/12/06 09:30:56.00,459778.7096,5634469.7748,2946136.2005,12.0,2.8232,7.6103,5.3468
2023/12/06 09:30:57.00,459779.3002,5634468.9792,2946134.0793,12.0,2.8231,7.6099,5.3464
2023/12/06 09:30:58.00,459778.052,5634470.0485,2946128.5285,13.0,2.3515,5.9581,3.9881
2023/12/06 09:30:59.00,459779.4065,5634473.9425,2946129.6326,12.0,2.422,6.0112,4.0061
2023/12/06 09:31:00.00,459780.8174,5634480.3892,2946132.038,13.0,2.3515,5.9583,3.9881
2023/12/06 09:31:01.00,459778.5288,5634473.1377,2946125.3767,12.0,2.8225,7.6081,5.3448
2023/12/06 09:31:02.00,459782.8352,5634492.4575,2946128.5337,10.0,3.838,11.6064,5.6583
2023/12/06 09:31:03.00,459772.0982,5634483.6065,2946115.2277,11.0,3.178,7.7039,6.2222
2023/12/06 09:31:04.00,459773.3342,5634490.5249,2946114.1564,11.0,3.1778,7.7033,6.2216
2023/12/06 09:31:05.00,459772.9382,5634492.7343,2946110.7871,11.0,3.1775,7.7027,6.2209
2023/12/06 09:31:06.00,459775.7582,5634489.0595,2946107.659,12.0,2.8218,7.606,5.3427
2023/12/06 09:31:07.00,459772.9116,5634479.6552,2946101.9708,12.0,2.8217,7.6055,5.3423
2023/12/06 09:31:08.00,459773.7912,5634485.1072,2946102.3854,12.0,2.4388,6.0322,4.2092
2023/12/06 09:31:09.00,459777.9516,5634490.0833,2946101.3343,11.0,2.4916,6.9546,4.3451
2023/12/06 09:31:10.00,459776.4506,5634495.1518,2946100.9637,13.0,2.3512,5.9588,3.988
2023/12/06 09:31:11.00,459774.0357,5634495.3872,2946094.138,12.0,2.417,6.8492,4.1037
