GPST,x_y,y_y,z_y
2024/02/14 04:24:10.00,461328.9179,5634435.8496,2945929.8504
2024/02/14 04:24:11.00,461331.1072,5634430.7804,2945930.4222
2024/02/14 04:24:12.00,461328.9177,5634435.8516,2945929.8504
2024/02/14 04:24:13.00,461328.9179,5634435.8512,2945929.8507
2024/02/14 04:24:14.00,461331.1062,5634430.7729,2945930.4211
2024/02/14 04:24:15.00,461328.9172,5634435.8492,2945929.8495
2024/02/14 04:24:16.00,461328.9184,5634435.8502,2945929.8483
2024/02/14 04:24:17.00,461328.9184,5634435.8491,2945929.8494
2024/02/14 04:24:18.00,461328.9169,5634435.8478,2945929.8501
2024/02/14 04:24:19.00,461328.9171,5634435.8485,2945929.8494
2024/02/14 04:24:20.00,461328.918,5634435.8472,2945929.8489
2024/02/14 04:24:21.00,461328.917,5634435.8487,2945929.8489
2024/02/14 04:24:22.00,461328.9178,5634435.8479,2945929.8477
2024/02/14 04:24:23.00,461328.9183,5634435.8475,2945929.8501
2024/02/14 04:24:24.00,461328.9173,5634435.846,2945929.847
2024/02/14 04:24:25.00,461328.9177,5634435.846,2945929.8491
2024/02/14 04:24:26.00,461328.9187,5634435.8503,2945929.8504
2024/02/14 04:24:27.00,461328.9178,5634435.8504,2945929.8504
2024/02/14 04:24:28.00,461328.9174,5634435.8454,2945929.8494
2024/02/14 04:24:29.00,461328.9176,5634435.848,2945929.8482
2024/02/14 04:24:30.00,461328.9192,5634435.8501,2945929.8505
2024/02/14 04:24:31.00,461328.918,5634435.8513,2945929.8504
2024/02/14 04:24:32.00,461329.8076,5634436.9873,2945930.0724
2024/02/14 04:24:33.00,461328.9197,5634435.8485,2945929.8513
2024/02/14 04:24:34.00,461328.918,5634435.8516,2945929.8505
2024/02/14 04:24:35.00,461328.918,5634435.8504,2945929.8497
2024/02/14 04:24:36.00,461328.9184,5634435.852,2945929.8509
2024/02/14 04:24:37.00,461328.9183,5634435.8504,2945929.8495
2024/02/14 04:24:38.00,461328.9208,5634435.85,2945929.8508
2024/02/14 04:24:39.00,461328.9188,5634435.8503,2945929.8517
2024/02/14 04:24:40.00,461328.9184,5634435.8504,2945929.8497
2024/02/14 04:24:41.00,461328.9176,5634435.8476,2945929.849
2024/02/14 04:24:42.00,461328.9177,5634435.8488,2945929.8491
2024/02/14 04:24:43.00,461328.9178,5634435.8444,2945929.8476
2024/02/14 04:24:44.00,461328.9182,5634435.8503,2945929.8491
2024/02/14 04:24:45.00,461328.9184,5634435.8505,2945929.851
2024/02/14 04:24:46.00,461328.9177,5634435.8484,2945929.8494
2024/02/14 04:24:47.00,461328.918,5634435.8484,2945929.8486
2024/02/14 04:24:48.00,461328.918,5634435.8459,2945929.8481
2024/02/14 04:24:49.00,461329.8062,5634436.9886,2945930.0707
