GPST,x_y,y_y,z_y
2024/02/14 04:23:20.00,461329.7992,5634437.0384,2945930.296
2024/02/14 04:23:21.00,461329.8009,5634437.0367,2945930.2923
2024/02/14 04:23:22.00,461329.7989,5634437.0257,2945930.2901
2024/02/14 04:23:23.00,461329.8022,5634437.0293,2945930.2905
2024/02/14 04:23:24.00,461329.7992,5634437.0247,2945930.2855
2024/02/14 04:23:25.00,461329.7983,5634437.0356,2945930.2963
2024/02/14 04:23:26.00,461329.8003,5634437.038,2945930.2945
2024/02/14 04:23:27.00,461329.8006,5634437.0348,2945930.2938
2024/02/14 04:23:28.00,461329.8004,5634437.0318,2945930.291
2024/02/14 04:23:29.00,461329.7995,5634437.0304,2945930.2926
2024/02/14 04:23:30.00,461329.7991,5634437.0365,2945930.3009
2024/02/14 04:23:31.00,461329.8,5634437.0346,2945930.2949
2024/02/14 04:23:32.00,461329.8,5634437.0363,2945930.2963
2024/02/14 04:23:33.00,461329.7986,5634437.0428,2945930.3026
2024/02/14 04:23:34.00,461329.7992,5634437.0373,2945930.2969
2024/02/14 04:23:35.00,461329.8012,5634437.033,2945930.293
2024/02/14 04:23:36.00,461329.7995,5634437.0484,2945930.308
2024/02/14 04:23:37.00,461329.8,5634437.039,2945930.301
2024/02/14 04:23:38.00,461329.8005,5634437.0407,2945930.302
2024/02/14 04:23:39.00,461329.7991,5634437.0401,2945930.304
2024/02/14 04:23:40.00,461329.7997,5634437.0423,2945930.3055
2024/02/14 04:23:41.00,461329.7985,5634437.0443,2945930.3063
2024/02/14 04:23:42.00,461329.8007,5634437.0398,2945930.3007
2024/02/14 04:23:43.00,461329.8013,5634437.0354,2945930.2959
2024/02/14 04:23:44.00,461329.7994,5634437.0427,2945930.3041
2024/02/14 04:23:45.00,461329.7971,5634437.0439,2945930.3051
2024/02/14 04:23:46.00,461329.7997,5634437.0405,2945930.3036
2024/02/14 04:23:47.00,461329.7992,5634437.0407,2945930.2998
2024/02/14 04:23:48.00,461329.7997,5634437.0474,2945930.3062
2024/02/14 04:23:49.00,461329.7996,5634437.0409,2945930.3
2024/02/14 04:23:50.00,461329.7991,5634437.0411,2945930.3003
2024/02/14 04:23:51.00,461329.7996,5634437.0395,2945930.301
2024/02/14 04:23:52.00,461329.8009,5634437.0381,2945930.2964
2024/02/14 04:23:53.00,461329.7999,5634437.0344,2945930.2933
2024/02/14 04:23:54.00,461329.8006,5634437.041,2945930.2976
2024/02/14 04:23:55.00,461329.7998,5634437.0417,2945930.3
2024/02/14 04:23:56.00,461329.8005,5634437.0467,2945930.3017
2024/02/14 04:23:57.00,461329.8004,5634437.0452,2945930.2991
2024/02/14 04:23:58.00,461329.7997,5634437.0425,2945930.2967
2024/02/14 04:23:59.00,461329.8006,5634437.042,2945930.2973
2024/02/14 04:24:00.00,461329.8001,5634437.0452,2945930.3006
2024/02/14 04:24:01.00,461329.8006,5634437.0385,2945930.2955
2024/02/14 04:24:02.00,461329.8011,5634437.0379,2945930.2928
2024/02/14 04:24:03.00,461329.8011,5634437.0423,2945930.2963
2024/02/14 04:24:04.00,461329.8012,5634437.0409,2945930.2935
2024/02/14 04:24:05.00,461329.8003,5634437.0345,2945930.2906
2024/02/14 04:24:06.00,461329.8023,5634437.033,2945930.2901
2024/02/14 04:24:07.00,461329.8009,5634437.0345,2945930.2868
2024/02/14 04:24:08.00,461329.8017,5634437.0373,2945930.2907
2024/02/14 04:24:09.00,461329.801,5634437.0399,2945930.2933
2024/02/14 04:24:10.00,461329.8013,5634437.0375,2945930.2898
2024/02/14 04:24:11.00,461329.7996,5634437.0386,2945930.2909
2024/02/14 04:24:12.00,461329.8015,5634437.0345,2945930.2871
2024/02/14 04:24:13.00,461329.8008,5634437.037,2945930.2884
2024/02/14 04:24:14.00,461329.802,5634437.0375,2945930.2907
2024/02/14 04:24:15.00,461329.8001,5634437.0383,2945930.2927
2024/02/14 04:24:18.00,461329.8021,5634437.0373,2945930.29
2024/02/14 04:24:19.00,461329.8005,5634437.0379,2945930.2909
2024/02/14 04:24:20.00,461329.7996,5634437.0461,2945930.3003
2024/02/14 04:24:21.00,461329.8009,5634437.0402,2945930.2952
2024/02/14 04:24:22.00,461329.8012,5634437.0414,2945930.2975
2024/02/14 04:24:23.00,461329.8035,5634437.0297,2945930.2842
2024/02/14 04:24:24.00,461329.8024,5634437.0361,2945930.2905
2024/02/14 04:24:25.00,461329.8008,5634437.0344,2945930.2906
2024/02/14 04:24:26.00,461329.8025,5634437.0281,2945930.2864
2024/02/14 04:24:27.00,461329.799,5634437.0377,2945930.2962
2024/02/14 04:24:28.00,461329.8006,5634437.0309,2945930.2898
2024/02/14 04:24:29.00,461329.7999,5634437.0319,2945930.2889
2024/02/14 04:24:30.00,461329.7998,5634437.0261,2945930.2855
2024/02/14 04:24:31.00,461329.8008,5634437.0274,2945930.2858
2024/02/14 04:24:32.00,461329.7997,5634437.0273,2945930.2865
2024/02/14 04:24:33.00,461329.7998,5634437.0295,2945930.287
2024/02/14 04:24:34.00,461329.7991,5634437.0274,2945930.2849
2024/02/14 04:24:35.00,461329.8006,5634437.032,2945930.2911
2024/02/14 04:24:36.00,461329.7989,5634437.0264,2945930.2853
2024/02/14 04:24:37.00,461329.8,5634437.0257,2945930.2859
2024/02/14 04:24:38.00,461329.7984,5634437.031,2945930.2901
2024/02/14 04:24:39.00,461329.7966,5634437.033,2945930.291
2024/02/14 04:24:40.00,461329.802,5634437.0325,2945930.2904
2024/02/14 04:24:41.00,461329.7984,5634437.0306,2945930.2879
2024/02/14 04:24:42.00,461329.7979,5634437.0312,2945930.2911
2024/02/14 04:24:43.00,461329.7979,5634437.0271,2945930.2856
2024/02/14 04:24:44.00,461329.7976,5634437.0277,2945930.2868
2024/02/14 04:24:45.00,461329.798,5634437.0277,2945930.286
2024/02/14 04:24:46.00,461329.7975,5634437.0318,2945930.291
2024/02/14 04:24:47.00,461329.7972,5634437.0302,2945930.2894
2024/02/14 04:24:48.00,461329.7984,5634437.0282,2945930.2862
2024/02/14 04:24:49.00,461329.7975,5634437.0318,2945930.289
2024/02/14 04:24:50.00,461329.7984,5634437.0308,2945930.2899
2024/02/14 04:24:51.00,461329.7983,5634437.03,2945930.2885
2024/02/14 04:24:52.00,461329.7967,5634437.0343,2945930.2927
2024/02/14 04:24:53.00,461329.796,5634437.0393,2945930.295
2024/02/14 04:24:54.00,461329.7961,5634437.0327,2945930.2917
2024/02/14 04:24:55.00,461329.7972,5634437.0353,2945930.2948
