GPST,x_x,y_x,z_x,ns,sdx(m),sdy(m),sdz(m),sdxy(m),sdyz(m),sdzx(m)
2024/02/14 04:22:47.00,461331.6229,5634448.959,2945937.9098,6.0,6.3174,20.2555,23.5566,-7.4483,21.091,-8.0253
2024/02/14 04:22:48.00,461331.4503,5634448.2041,2945937.3102,6.0,6.3179,20.2502,23.549,-7.4489,21.0844,-8.0251
2024/02/14 04:22:49.00,461331.4866,5634449.2556,2945938.2206,6.0,6.3185,20.2449,23.5413,-7.4495,21.0778,-8.0249
2024/02/14 04:22:50.00,461331.6618,5634449.5145,2945938.253,6.0,6.3191,20.2396,23.5336,-7.4501,21.0713,-8.0248
2024/02/14 04:22:51.00,461331.7176,5634449.6995,2945938.2912,6.0,6.3197,20.2343,23.5259,-7.4508,21.0647,-8.0246
2024/02/14 04:22:52.00,461331.9446,5634450.7769,2945939.0923,6.0,6.3202,20.2289,23.5182,-7.4514,21.058,-8.0244
2024/02/14 04:22:53.00,461331.7994,5634450.5766,2945939.1294,6.0,6.3208,20.2236,23.5105,-7.452,21.0514,-8.0243
2024/02/14 04:22:54.00,461332.074,5634451.1594,2945939.4471,6.0,6.3214,20.2183,23.5028,-7.4526,21.0448,-8.0241
2024/02/14 04:22:55.00,461332.2745,5634451.8429,2945939.8091,6.0,6.322,20.213,23.495,-7.4532,21.0382,-8.0239
2024/02/14 04:22:56.00,461332.7451,5634453.7906,2945941.1189,6.0,6.3225,20.2076,23.4873,-7.4538,21.0315,-8.0237
2024/02/14 04:22:57.00,461332.6755,5634453.8583,2945941.213,6.0,6.3231,20.2023,23.4795,-7.4544,21.0249,-8.0235
2024/02/14 04:22:58.00,461332.6049,5634453.4703,2945940.9351,6.0,6.3237,20.1969,23.4718,-7.455,21.0182,-8.0233
2024/02/14 04:22:59.00,461332.4983,5634453.2088,2945940.7294,6.0,6.3243,20.1916,23.464,-7.4556,21.0116,-8.0231
2024/02/14 04:23:00.00,461333.2829,5634456.3736,2945942.623,6.0,6.3248,20.1862,23.4562,-7.4562,21.0049,-8.0229
2024/02/14 04:23:01.00,461333.9475,5634458.9154,2945944.1895,6.0,6.3254,20.1808,23.4484,-7.4568,20.9982,-8.0227
2024/02/14 04:23:02.00,461334.626,5634462.0571,2945946.2473,6.0,6.326,20.1755,23.4406,-7.4573,20.9915,-8.0225
2024/02/14 04:23:03.00,461335.5546,5634465.9725,2945948.6807,6.0,6.3265,20.1701,23.4328,-7.4579,20.9848,-8.0222
2024/02/14 04:23:04.00,461335.9942,5634468.1072,2945950.0414,6.0,6.3271,20.1647,23.425,-7.4585,20.9781,-8.022
2024/02/14 04:23:05.00,461335.6549,5634465.956,2945948.5133,6.0,6.3277,20.1593,23.4172,-7.4591,20.9714,-8.0218
2024/02/14 04:23:06.00,461335.8197,5634467.0426,2945949.124,6.0,6.3282,20.1539,23.4094,-7.4596,20.9647,-8.0215
2024/02/14 04:23:07.00,461336.6339,5634471.1563,2945951.8267,6.0,6.3288,20.1485,23.4015,-7.4602,20.958,-8.0213
2024/02/14 04:23:08.00,461337.5208,5634474.1127,2945953.3897,6.0,6.3294,20.1431,23.3937,-7.4607,20.9513,-8.021
2024/02/14 04:23:09.00,461337.7759,5634475.023,2945953.9228,6.0,6.3299,20.1377,23.3858,-7.4613,20.9445,-8.0208
2024/02/14 04:23:10.00,461338.4432,5634478.1171,2945955.8799,6.0,6.3305,20.1323,23.378,-7.4618,20.9378,-8.0205
2024/02/14 04:23:11.00,461338.8251,5634479.762,2945956.9116,6.0,6.3311,20.1268,23.3701,-7.4624,20.931,-8.0202
2024/02/14 04:23:12.00,461338.9124,5634479.936,2945956.8633,6.0,6.3316,20.1214,23.3622,-7.4629,20.9243,-8.02
2024/02/14 04:23:13.00,461339.478,5634481.5962,2945957.7395,6.0,6.3322,20.116,23.3543,-7.4634,20.9175,-8.0197
2024/02/14 04:23:14.00,461339.9568,5634484.161,2945959.5101,6.0,6.3328,20.1105,23.3464,-7.464,20.9108,-8.0194
2024/02/14 04:23:15.00,461340.2282,5634485.0625,2945960.0146,6.0,6.3333,20.1051,23.3385,-7.4645,20.904,-8.0191
2024/02/14 04:23:16.00,461340.8864,5634487.7049,2945961.5747,6.0,6.3339,20.0996,23.3306,-7.465,20.8972,-8.0189
2024/02/14 04:23:17.00,461340.9273,5634488.2013,2945961.9623,6.0,6.3345,20.0942,23.3227,-7.4655,20.8904,-8.0186
2024/02/14 04:23:18.00,461341.0241,5634488.4222,2945961.9516,6.0,6.335,20.0887,23.3148,-7.4661,20.8836,-8.0183
2024/02/14 04:23:19.00,461340.6457,5634486.788,2945960.9175,6.0,6.3356,20.0833,23.3068,-7.4666,20.8768,-8.018
2024/02/14 04:23:20.00,461340.0951,5634484.4752,2945959.5414,6.0,6.3362,20.0778,23.2989,-7.4671,20.87,-8.0176
2024/02/14 04:23:21.00,461339.6866,5634482.1687,2945957.9258,6.0,6.3367,20.0723,23.291,-7.4676,20.8632,-8.0173
2024/02/14 04:23:22.00,461331.8039,5634444.3215,2945933.4999,5.0,7.2958,26.4633,25.7971,2.5677,25.0324,-4.9109
2024/02/14 04:23:23.00,461331.6909,5634444.4103,2945933.6218,5.0,7.2955,26.4624,25.7923,2.5641,25.0299,-4.9102
2024/02/14 04:23:24.00,461331.6261,5634444.2211,2945933.6505,5.0,7.2951,26.4615,25.7876,2.5604,25.0272,-4.9095
2024/02/14 04:23:25.00,461331.5208,5634444.2783,2945933.8429,5.0,7.2948,26.4606,25.7829,2.5568,25.0246,-4.9088
2024/02/14 04:23:26.00,461336.7261,5634469.4538,2945950.1178,6.0,6.3395,20.0449,23.2511,-7.47,20.829,-8.0157
2024/02/14 04:23:27.00,461336.5073,5634468.1531,2945949.1351,6.0,6.3401,20.0394,23.2431,-7.4705,20.8222,-8.0154
2024/02/14 04:23:28.00,461331.5934,5634444.3159,2945933.6602,5.0,7.2937,26.4578,25.7686,2.5459,25.0167,-4.9066
2024/02/14 04:23:29.00,461331.5561,5634444.7385,2945934.0284,5.0,7.2934,26.4568,25.7638,2.5422,25.014,-4.9059
2024/02/14 04:23:30.00,461331.5123,5634444.8132,2945934.1173,5.0,7.293,26.4559,25.759,2.5386,25.0113,-4.9052
2024/02/14 04:23:31.00,461335.6126,5634464.0345,2945946.3086,6.0,6.3423,20.0174,23.2111,-7.4724,20.7947,-8.014
2024/02/14 04:23:32.00,461335.3005,5634462.5923,2945945.3335,6.0,6.3429,20.0119,23.203,-7.4729,20.7878,-8.0136
2024/02/14 04:23:33.00,461334.9198,5634461.0641,2945944.6119,6.0,6.3434,20.0064,23.195,-7.4733,20.7809,-8.0132
2024/02/14 04:23:34.00,461335.4183,5634463.2683,2945946.0355,6.0,6.344,20.0008,23.1869,-7.4738,20.774,-8.0129
2024/02/14 04:23:35.00,461335.7236,5634464.1915,2945946.565,6.0,6.3445,19.9953,23.1789,-7.4742,20.7671,-8.0125
2024/02/14 04:23:36.00,461336.1414,5634466.7216,2945948.3385,6.0,6.3451,19.9897,23.1708,-7.4747,20.7602,-8.0121
2024/02/14 04:23:37.00,461336.4594,5634468.7058,2945949.727,6.0,6.3456,19.9842,23.1627,-7.4751,20.7533,-8.0117
2024/02/14 04:23:38.00,461335.9025,5634466.2073,2945948.192,6.0,6.3462,19.9786,23.1546,-7.4756,20.7463,-8.0113
2024/02/14 04:23:39.00,461335.2438,5634463.2583,2945946.5627,6.0,6.3468,19.9731,23.1466,-7.476,20.7394,-8.0109
2024/02/14 04:23:40.00,461334.5519,5634459.9244,2945944.5664,6.0,6.3473,19.9675,23.1385,-7.4764,20.7325,-8.0105
2024/02/14 04:23:41.00,461334.5408,5634459.9566,2945944.5209,6.0,6.3479,19.962,23.1304,-7.4769,20.7255,-8.0101
2024/02/14 04:23:42.00,461333.8405,5634459.3687,2945944.817,7.0,4.8015,9.5778,13.2592,4.0991,9.8798,3.8101
2024/02/14 04:23:43.00,461332.6915,5634458.0789,2945944.8485,7.0,4.8011,9.5778,13.2589,4.0978,9.88,3.8087
2024/02/14 04:23:44.00,461330.349,5634455.5906,2945945.1543,7.0,4.8008,9.5778,13.2586,4.0964,9.8801,3.8074
2024/02/14 04:23:45.00,461330.9,5634456.3853,2945945.1867,6.0,7.0645,11.406,13.2596,6.9908,9.937,3.928
2024/02/14 04:23:46.00,461330.8322,5634456.5252,2945945.1985,6.0,7.064,11.4068,13.2593,6.9903,9.9384,3.9293
2024/02/14 04:23:47.00,461330.8853,5634456.8946,2945945.4943,6.0,7.0635,11.4075,13.2591,6.9899,9.9398,3.9307
2024/02/14 04:23:48.00,461330.8268,5634456.8448,2945945.5131,6.0,7.0629,11.4083,13.2589,6.9894,9.9412,3.9321
2024/02/14 04:23:49.00,461330.9344,5634457.1691,2945945.6574,6.0,7.0624,11.4091,13.2586,6.989,9.9426,3.9335
2024/02/14 04:23:50.00,461331.035,5634457.3302,2945945.709,6.0,7.0619,11.4098,13.2584,6.9886,9.944,3.9348
2024/02/14 04:23:51.00,461331.0459,5634457.4203,2945945.8078,6.0,7.0614,11.4106,13.2581,6.9881,9.9454,3.9362
2024/02/14 04:23:52.00,461328.9968,5634455.0574,2945945.9321,7.0,4.798,9.578,13.2562,4.0856,9.8809,3.7966
2024/02/14 04:23:53.00,461330.7424,5634457.1914,2945945.8892,7.0,4.7977,9.578,13.2559,4.0843,9.881,3.7953
2024/02/14 04:23:54.00,461334.0749,5634461.1689,2945946.0211,7.0,4.7973,9.578,13.2556,4.0829,9.8811,3.7939
2024/02/14 04:23:55.00,461336.6609,5634464.3442,2945946.2667,7.0,4.797,9.578,13.2553,4.0816,9.8812,3.7926
2024/02/14 04:23:56.00,461338.2962,5634466.3392,2945946.2967,7.0,4.7966,9.578,13.2549,4.0802,9.8813,3.7912
2024/02/14 04:23:57.00,461340.0474,5634468.4618,2945946.3588,7.0,4.7963,9.5781,13.2546,4.0789,9.8814,3.7898
2024/02/14 04:23:58.00,461340.2685,5634468.7878,2945946.4337,7.0,4.796,9.5781,13.2543,4.0775,9.8814,3.7885
2024/02/14 04:23:59.00,461342.4163,5634471.3035,2945946.4949,7.0,4.7956,9.5781,13.2539,4.0762,9.8815,3.7871
2024/02/14 04:24:00.00,461342.4986,5634471.4341,2945946.5371,7.0,4.7953,9.5781,13.2536,4.0748,9.8816,3.7857
2024/02/14 04:24:01.00,461341.9114,5634470.8361,2945946.5805,7.0,4.7949,9.5781,13.2532,4.0735,9.8817,3.7844
2024/02/14 04:24:02.00,461341.7316,5634470.5693,2945946.4988,7.0,4.7946,9.5781,13.2529,4.0721,9.8817,3.783
2024/02/14 04:24:03.00,461340.83,5634469.4721,2945946.5411,7.0,4.7942,9.5781,13.2526,4.0707,9.8818,3.7816
2024/02/14 04:24:04.00,461340.6883,5634469.2352,2945946.3996,7.0,4.7939,9.5781,13.2522,4.0694,9.8819,3.7803
2024/02/14 04:24:05.00,461340.7317,5634469.2865,2945946.465,7.0,4.7936,9.5781,13.2518,4.068,9.882,3.7789
2024/02/14 04:24:06.00,461340.2501,5634468.8033,2945946.5017,7.0,4.7932,9.5781,13.2515,4.0667,9.882,3.7775
2024/02/14 04:24:07.00,461339.7452,5634468.1375,2945946.4618,7.0,4.7929,9.5781,13.2511,4.0653,9.8821,3.7761
2024/02/14 04:24:08.00,461339.8491,5634468.174,2945946.3395,7.0,4.7925,9.5781,13.2508,4.0639,9.8821,3.7748
2024/02/14 04:24:09.00,461340.1032,5634468.3067,2945946.221,7.0,4.7922,9.5781,13.2504,4.0626,9.8822,3.7734
2024/02/14 04:24:10.00,461341.1185,5634469.4665,2945946.2855,7.0,4.7919,9.5781,13.25,4.0612,9.8823,3.772
2024/02/14 04:24:11.00,461341.1443,5634469.3916,2945946.2265,7.0,4.7915,9.5781,13.2496,4.0598,9.8823,3.7706
2024/02/14 04:24:12.00,461342.6947,5634471.3766,2945946.4291,7.0,4.7912,9.5781,13.2493,4.0585,9.8824,3.7692
2024/02/14 04:24:13.00,461342.8656,5634471.551,2945946.6226,7.0,4.7908,9.5781,13.2489,4.0571,9.8824,3.7678
2024/02/14 04:24:14.00,461343.0954,5634471.6405,2945946.4814,7.0,4.7905,9.5781,13.2485,4.0557,9.8825,3.7665
2024/02/14 04:24:15.00,461344.1455,5634472.686,2945946.5293,7.0,4.7902,9.5781,13.2481,4.0544,9.8825,3.7651
2024/02/14 04:24:16.00,461344.704,5634473.1487,2945946.3314,7.0,4.7898,9.5781,13.2477,4.053,9.8825,3.7637
2024/02/14 04:24:17.00,461344.6159,5634472.9682,2945946.498,7.0,4.7895,9.5781,13.2473,4.0516,9.8826,3.7623
2024/02/14 04:24:18.00,461344.3088,5634472.5402,2945946.4948,7.0,4.7892,9.5781,13.2469,4.0502,9.8826,3.7609
2024/02/14 04:24:19.00,461343.3024,5634471.2032,2945946.1569,7.0,4.7888,9.5781,13.2465,4.0489,9.8827,3.7595
2024/02/14 04:24:20.00,461342.3438,5634469.7873,2945945.8477,7.0,4.7885,9.5781,13.2461,4.0475,9.8827,3.7581
2024/02/14 04:24:21.00,461341.5528,5634468.5727,2945945.6362,7.0,4.7881,9.578,13.2457,4.0461,9.8827,3.7567
2024/02/14 04:24:22.00,461341.2903,5634468.1175,2945945.4473,7.0,4.7878,9.578,13.2453,4.0447,9.8827,3.7553
2024/02/14 04:24:23.00,461340.7462,5634467.4045,2945945.2593,7.0,4.7875,9.578,13.2449,4.0434,9.8828,3.7539
2024/02/14 04:24:24.00,461340.1112,5634466.4922,2945945.0473,7.0,4.7871,9.578,13.2445,4.042,9.8828,3.7525
2024/02/14 04:24:25.00,461339.4584,5634465.4595,2945944.7774,7.0,4.7868,9.578,13.244,4.0406,9.8828,3.7511
2024/02/14 04:24:26.00,461339.3746,5634465.2223,2945944.7512,7.0,4.7865,9.578,13.2436,4.0392,9.8828,3.7497
2024/02/14 04:24:27.00,461338.5046,5634464.0724,2945944.6564,7.0,4.7861,9.5779,13.2432,4.0378,9.8829,3.7483
2024/02/14 04:24:28.00,461337.4577,5634462.6279,2945944.5681,7.0,4.7858,9.5779,13.2428,4.0365,9.8829,3.7469
2024/02/14 04:24:29.00,461337.9145,5634463.1,2945944.5126,7.0,4.7855,9.5779,13.2423,4.0351,9.8829,3.7455
2024/02/14 04:24:30.00,461331.1599,5634454.809,2945943.9274,6.0,7.0415,11.4401,13.2469,6.9706,9.9976,3.9876
2024/02/14 04:24:31.00,461331.2224,5634454.6747,2945943.8734,6.0,7.041,11.4408,13.2466,6.9701,9.9989,3.9888
2024/02/14 04:24:32.00,461331.2361,5634454.6261,2945943.8152,6.0,7.0405,11.4416,13.2462,6.9697,10.0002,3.9901
2024/02/14 04:24:33.00,461331.1811,5634454.4216,2945943.7045,6.0,7.04,11.4423,13.2459,6.9692,10.0015,3.9914
2024/02/14 04:24:34.00,461331.1709,5634454.6225,2945943.8653,6.0,7.0395,11.4431,13.2456,6.9688,10.0028,3.9926
2024/02/14 04:24:35.00,461331.2511,5634454.6842,2945943.8246,6.0,7.039,11.4438,13.2452,6.9683,10.004,3.9939
2024/02/14 04:24:36.00,461331.1809,5634454.8151,2945944.0861,6.0,7.0385,11.4446,13.2449,6.9679,10.0053,3.9951
2024/02/14 04:24:37.00,461331.1727,5634454.8159,2945944.1239,6.0,7.038,11.4453,13.2445,6.9674,10.0066,3.9964
2024/02/14 04:24:38.00,461331.0371,5634454.7519,2945944.1781,6.0,7.0375,11.4461,13.2442,6.967,10.0079,3.9977
2024/02/14 04:24:39.00,461330.9441,5634454.8219,2945944.3402,6.0,7.037,11.4468,13.2439,6.9665,10.0092,3.9989
2024/02/14 04:24:40.00,461330.9753,5634455.0209,2945944.6643,6.0,7.0365,11.4476,13.2435,6.9661,10.0105,4.0002
2024/02/14 04:24:41.00,461330.8611,5634454.9811,2945944.5761,6.0,7.036,11.4483,13.2432,6.9656,10.0117,4.0014
2024/02/14 04:24:42.00,461330.7967,5634455.0866,2945944.5666,6.0,7.0355,11.4491,13.2428,6.9652,10.013,4.0027
2024/02/14 04:24:43.00,461330.7919,5634454.933,2945944.4466,6.0,7.035,11.4498,13.2424,6.9647,10.0143,4.0039
2024/02/14 04:24:44.00,461330.761,5634455.0413,2945944.4944,6.0,7.0345,11.4505,13.2421,6.9642,10.0155,4.0051
2024/02/14 04:24:45.00,461330.7944,5634455.1538,2945944.5811,6.0,7.034,11.4513,13.2417,6.9638,10.0168,4.0064
2024/02/14 04:24:46.00,461330.718,5634455.0691,2945944.3768,6.0,7.0334,11.452,13.2414,6.9633,10.0181,4.0076
2024/02/14 04:24:47.00,461330.725,5634455.1344,2945944.2795,6.0,7.0329,11.4528,13.241,6.9629,10.0193,4.0088
2024/02/14 04:24:48.00,461330.6855,5634455.1416,2945944.3012,6.0,7.0324,11.4535,13.2406,6.9624,10.0206,4.0101
2024/02/14 04:24:49.00,461330.6627,5634455.1036,2945944.2199,6.0,7.0319,11.4543,13.2403,6.962,10.0219,4.0113
2024/02/14 04:24:50.00,461330.6391,5634455.1317,2945944.2022,6.0,7.0314,11.455,13.2399,6.9615,10.0231,4.0125
2024/02/14 04:24:51.00,461330.6097,5634455.0474,2945944.2081,6.0,7.0309,11.4557,13.2395,6.9611,10.0244,4.0137
2024/02/14 04:24:52.00,461330.6151,5634455.2808,2945944.3821,6.0,7.0304,11.4565,13.2392,6.9606,10.0256,4.015
2024/02/14 04:24:53.00,461330.6219,5634455.4607,2945944.5786,6.0,7.0299,11.4572,13.2388,6.9602,10.0269,4.0162
2024/02/14 04:24:54.00,461330.6948,5634455.6369,2945944.7336,6.0,7.0294,11.458,13.2384,6.9597,10.0281,4.0174
2024/02/14 04:24:55.00,461330.6702,5634455.7696,2945944.9187,6.0,7.0289,11.4587,13.238,6.9593,10.0294,4.0186
2024/02/14 04:24:56.00,461330.538,5634455.6766,2945944.8956,6.0,7.0284,11.4594,13.2376,6.9588,10.0306,4.0198
2024/02/14 04:24:57.00,461330.5501,5634455.9454,2945945.1194,6.0,7.0279,11.4602,13.2373,6.9584,10.0318,4.021
2024/02/14 04:24:58.00,461330.5792,5634456.0364,2945945.2231,6.0,7.0274,11.4609,13.2369,6.9579,10.0331,4.0222
2024/02/14 04:24:59.00,461330.6039,5634455.9684,2945945.1228,6.0,7.0269,11.4616,13.2365,6.9574,10.0343,4.0234
2024/02/14 04:25:00.00,461330.5496,5634455.7305,2945945.0379,6.0,7.0264,11.4624,13.2361,6.957,10.0356,4.0247
2024/02/14 04:25:01.00,461330.6446,5634456.1223,2945945.2251,6.0,7.0259,11.4631,13.2357,6.9565,10.0368,4.0259
2024/02/14 04:25:02.00,461330.6706,5634456.1985,2945945.2654,6.0,7.0254,11.4639,13.2353,6.9561,10.038,4.027
2024/02/14 04:25:03.00,461330.6241,5634456.2613,2945945.2879,6.0,7.0249,11.4646,13.2349,6.9556,10.0392,4.0282
2024/02/14 04:25:04.00,461331.1492,5634456.901,2945945.207,7.0,4.7738,9.5766,13.225,3.9861,9.8819,3.6951
2024/02/14 04:25:05.00,461332.324,5634458.3627,2945945.1609,7.0,4.7735,9.5765,13.2245,3.9847,9.8818,3.6936
2024/02/14 04:25:06.00,461332.9622,5634459.165,2945945.2449,7.0,4.7732,9.5765,13.2239,3.9833,9.8817,3.6922
2024/02/14 04:25:07.00,461334.2724,5634460.6282,2945945.1291,7.0,4.7728,9.5764,13.2233,3.9819,9.8817,3.6907
2024/02/14 04:25:08.00,461335.4513,5634462.0513,2945945.0873,7.0,4.7725,9.5764,13.2228,3.9805,9.8816,3.6892
2024/02/14 04:25:09.00,461336.5314,5634463.4303,2945945.1895,7.0,4.7722,9.5763,13.2222,3.979,9.8815,3.6877
2024/02/14 04:25:10.00,461336.8162,5634463.8238,2945945.2387,7.0,4.7719,9.5763,13.2216,3.9776,9.8814,3.6863
2024/02/14 04:25:11.00,461337.3391,5634464.4304,2945945.35,7.0,4.7715,9.5762,13.2211,3.9762,9.8813,3.6848
2024/02/14 04:25:12.00,461337.5792,5634464.6226,2945945.2349,7.0,4.7712,9.5761,13.2205,3.9748,9.8812,3.6833
2024/02/14 04:25:13.00,461338.3945,5634465.4877,2945945.1424,7.0,4.7709,9.5761,13.2199,3.9733,9.8812,3.6818
2024/02/14 04:25:14.00,461339.4877,5634466.8259,2945945.2758,7.0,4.7706,9.576,13.2193,3.9719,9.8811,3.6804
2024/02/14 04:25:15.00,461339.0558,5634466.419,2945945.2666,7.0,4.7702,9.5759,13.2187,3.9705,9.881,3.6789
2024/02/14 04:25:16.00,461338.7409,5634465.9424,2945945.1853,7.0,4.7699,9.5759,13.2181,3.9691,9.8809,3.6774
2024/02/14 04:25:17.00,461338.9588,5634466.0864,2945945.1477,7.0,4.7696,9.5758,13.2176,3.9676,9.8808,3.6759
2024/02/14 04:25:18.00,461339.0812,5634466.2651,2945945.1638,7.0,4.7692,9.5757,13.217,3.9662,9.8807,3.6744
2024/02/14 04:25:19.00,461338.9012,5634466.0113,2945945.2085,7.0,4.7689,9.5757,13.2164,3.9648,9.8806,3.6729
2024/02/14 04:25:20.00,461339.2159,5634466.2941,2945945.0784,7.0,4.7686,9.5756,13.2158,3.9634,9.8805,3.6714
2024/02/14 04:25:21.00,461338.8252,5634465.7574,2945944.8488,7.0,4.7683,9.5755,13.2151,3.9619,9.8804,3.6699
2024/02/14 04:25:22.00,461338.6067,5634465.7071,2945945.07,7.0,4.7679,9.5755,13.2145,3.9605,9.8803,3.6684
2024/02/14 04:25:23.00,461338.0585,5634464.9625,2945944.9395,7.0,4.7676,9.5754,13.2139,3.9591,9.8802,3.667
2024/02/14 04:25:24.00,461337.9476,5634464.7027,2945944.7022,7.0,4.7673,9.5753,13.2133,3.9576,9.88,3.6655
2024/02/14 04:25:25.00,461336.2498,5634462.65,2945944.3238,7.0,4.767,9.5752,13.2127,3.9562,9.8799,3.664
2024/02/14 04:25:26.00,461334.1329,5634460.0815,2945944.0935,7.0,4.7667,9.5752,13.2121,3.9548,9.8798,3.6625
2024/02/14 04:25:27.00,461332.3973,5634457.9971,2945943.9994,7.0,4.7663,9.5751,13.2114,3.9533,9.8797,3.661
2024/02/14 04:25:28.00,461330.7428,5634455.9389,2945943.7016,7.0,4.766,9.575,13.2108,3.9519,9.8796,3.6595
2024/02/14 04:25:29.00,461329.3689,5634454.2873,2945943.5282,7.0,4.7657,9.5749,13.2102,3.9505,9.8795,3.658
2024/02/14 04:25:30.00,461331.3077,5634456.5405,2945943.7311,6.0,7.0115,11.4843,13.2234,6.9433,10.0716,4.0597
2024/02/14 04:25:31.00,461331.3036,5634456.4922,2945943.6861,6.0,7.011,11.485,13.2229,6.9428,10.0728,4.0608
2024/02/14 04:25:32.00,461331.3172,5634456.4638,2945943.5714,6.0,7.0105,11.4858,13.2225,6.9424,10.0739,4.0619
2024/02/14 04:25:33.00,461331.2507,5634456.3724,2945943.5977,6.0,7.01,11.4865,13.222,6.9419,10.0751,4.0631
2024/02/14 04:25:34.00,461331.2687,5634456.3282,2945943.6093,6.0,7.0095,11.4872,13.2216,6.9414,10.0763,4.0642
2024/02/14 04:25:35.00,461331.3982,5634456.4723,2945943.6091,6.0,7.009,11.4879,13.2211,6.941,10.0774,4.0653
2024/02/14 04:25:36.00,461331.4139,5634456.4335,2945943.6448,6.0,7.0085,11.4886,13.2206,6.9405,10.0786,4.0664
2024/02/14 04:25:37.00,461331.483,5634456.3312,2945943.5626,6.0,7.0081,11.4894,13.2202,6.9401,10.0797,4.0675
2024/02/14 04:25:38.00,461331.446,5634456.2111,2945943.7227,6.0,7.0076,11.4901,13.2197,6.9396,10.0809,4.0687
2024/02/14 04:25:39.00,461331.4323,5634456.0869,2945943.6768,6.0,7.0071,11.4908,13.2192,6.9391,10.082,4.0698
2024/02/14 04:25:40.00,461331.5138,5634456.0285,2945943.6809,6.0,7.0066,11.4915,13.2188,6.9387,10.0832,4.0709
2024/02/14 04:25:41.00,461331.4678,5634455.806,2945943.6243,6.0,7.0061,11.4922,13.2183,6.9382,10.0843,4.072
2024/02/14 04:25:42.00,461331.3884,5634455.7132,2945943.6654,6.0,7.0056,11.493,13.2178,6.9378,10.0855,4.0731
2024/02/14 04:25:43.00,461331.4111,5634455.6597,2945943.5754,6.0,7.0051,11.4937,13.2173,6.9373,10.0866,4.0742
2024/02/14 04:25:44.00,461331.3993,5634455.6437,2945943.5286,6.0,7.0046,11.4944,13.2168,6.9368,10.0878,4.0753
2024/02/14 04:25:45.00,461331.448,5634455.6338,2945943.5007,6.0,7.0041,11.4951,13.2164,6.9364,10.0889,4.0764
2024/02/14 04:25:46.00,461331.4799,5634455.5768,2945943.4417,6.0,7.0036,11.4958,13.2159,6.9359,10.09,4.0775
2024/02/14 04:25:47.00,461331.4407,5634455.4029,2945943.3361,6.0,7.0031,11.4966,13.2154,6.9355,10.0912,4.0786
2024/02/14 04:25:48.00,461331.35,5634455.1784,2945943.2194,6.0,7.0026,11.4973,13.2149,6.935,10.0923,4.0797
2024/02/14 04:25:49.00,461331.2724,5634455.1455,2945943.2767,6.0,7.0021,11.498,13.2144,6.9345,10.0934,4.0808
2024/02/14 04:25:50.00,461331.2371,5634455.0943,2945943.2526,6.0,7.0017,11.4987,13.2139,6.9341,10.0946,4.0819
2024/02/14 04:25:51.00,461331.3529,5634455.1756,2945943.207,6.0,7.0012,11.4994,13.2134,6.9336,10.0957,4.083
2024/02/14 04:25:52.00,461331.3907,5634455.251,2945943.282,6.0,7.0007,11.5001,13.2129,6.9331,10.0968,4.084
2024/02/14 04:25:53.00,461331.4027,5634455.1629,2945943.2484,6.0,7.0002,11.5008,13.2124,6.9327,10.0979,4.0851
2024/02/14 04:25:54.00,461328.1649,5634451.0832,2945942.7948,7.0,4.7577,9.5727,13.1934,3.9142,9.8756,3.6198
2024/02/14 04:25:55.00,461328.3403,5634451.327,2945942.7651,7.0,4.7574,9.5726,13.1926,3.9128,9.8755,3.6183
2024/02/14 04:25:56.00,461331.1553,5634454.8985,2945943.2237,6.0,6.9987,11.503,13.2109,6.9313,10.1013,4.0884
2024/02/14 04:25:57.00,461331.1414,5634454.7243,2945943.0977,6.0,6.9982,11.5037,13.2104,6.9308,10.1024,4.0894
2024/02/14 04:25:58.00,461330.9835,5634454.2775,2945942.8985,6.0,6.9977,11.5044,13.2099,6.9304,10.1035,4.0905
2024/02/14 04:25:59.00,461330.9569,5634454.1835,2945942.8649,6.0,6.9972,11.5051,13.2094,6.9299,10.1046,4.0916
2024/02/14 04:26:00.00,461330.9016,5634454.024,2945942.6815,6.0,6.9968,11.5058,13.2088,6.9294,10.1057,4.0926
2024/02/14 04:26:01.00,461330.7814,5634453.8881,2945942.5971,6.0,6.9963,11.5065,13.2083,6.929,10.1068,4.0937
2024/02/14 04:26:02.00,461330.7812,5634454.0433,2945942.8305,6.0,6.9958,11.5072,13.2078,6.9285,10.1079,4.0948
2024/02/14 04:26:03.00,461330.7446,5634454.2918,2945943.0825,6.0,6.9953,11.5079,13.2073,6.928,10.109,4.0958
2024/02/14 04:26:04.00,461330.8107,5634454.4279,2945943.2229,6.0,6.9948,11.5087,13.2068,6.9276,10.1101,4.0969
2024/02/14 04:26:05.00,461330.7929,5634454.2802,2945943.1048,6.0,6.9943,11.5094,13.2062,6.9271,10.1112,4.0979
2024/02/14 04:26:06.00,461330.8329,5634454.4052,2945943.2438,6.0,6.9938,11.5101,13.2057,6.9266,10.1123,4.099
2024/02/14 04:26:07.00,461330.8402,5634454.5225,2945943.3399,6.0,6.9933,11.5108,13.2052,6.9262,10.1134,4.1
2024/02/14 04:26:08.00,461330.7257,5634454.5392,2945943.3704,6.0,6.9928,11.5115,13.2047,6.9257,10.1145,4.1011
2024/02/14 04:26:09.00,461330.6393,5634454.4235,2945943.3116,6.0,6.9924,11.5122,13.2041,6.9252,10.1156,4.1021
