GPST,x_y,y_y,z_y
2024/02/14 05:46:03.01,458531.0265,5632302.5927,2950451.3893
2024/02/14 05:46:04.01,458529.488,5632300.0733,2950456.6667
2024/02/14 05:46:05.01,458528.7829,5632304.166,2950459.5505
2024/02/14 05:46:06.01,458526.2847,5632294.9899,2950467.3618
2024/02/14 05:46:07.01,458524.49,5632292.1936,2950473.2122
2024/02/14 05:46:08.01,458522.5303,5632289.2389,2950479.4647
2024/02/14 05:46:09.01,458521.4766,5632292.863,2950483.3898
2024/02/14 05:46:10.01,458519.6421,5632289.7847,2950489.7082
2024/02/14 05:46:11.01,458518.1436,5632286.6144,2950496.0786
2024/02/14 05:46:12.01,458516.8671,5632283.521,2950502.5256
2024/02/14 05:46:13.01,458515.0769,5632273.7918,2950511.3382
2024/02/14 05:46:14.01,458515.2779,5632277.3282,2950515.2646
2024/02/14 05:46:15.01,458514.0648,5632267.6103,2950523.9322
2024/02/14 05:46:16.01,458517.5841,5632260.5416,2950529.5869
2024/02/14 05:46:17.01,458514.0949,5632261.3516,2950536.3396
2024/02/14 05:46:18.01,458514.5431,5632258.241,2950542.499
2024/02/14 05:46:19.01,458515.2374,5632255.1421,2950548.6104
2024/02/14 05:46:20.01,458516.2419,5632252.0397,2950554.6582
2024/02/14 05:46:21.01,458517.3827,5632248.9346,2950560.6853
2024/02/14 05:46:22.01,458518.6017,5632245.8068,2950566.691
2024/02/14 05:46:23.01,458520.0071,5632242.7017,2950572.6282
2024/02/14 05:46:24.01,458522.5672,5632246.2048,2950576.123
2024/02/14 05:46:25.01,458523.7031,5632236.6008,2950584.3415
2024/02/14 05:46:26.01,458529.6291,5632229.626,2950589.4721
2024/02/14 05:46:27.01,458529.4043,5632237.1369,2950593.2454
2024/02/14 05:46:28.01,458531.3874,5632227.4339,2950601.3557
2024/02/14 05:46:29.01,458538.3395,5632220.2323,2950606.7475
2024/02/14 05:46:30.01,458538.9351,5632227.5914,2950610.8793
2024/02/14 05:46:31.01,458544.7022,5632213.9648,2950618.4877
2024/02/14 05:46:32.01,458544.0758,5632214.9349,2950624.7211
2024/02/14 05:46:33.01,458550.822,5632207.9632,2950629.8206
2024/02/14 05:46:34.01,458550.3845,5632208.8457,2950636.1179
2024/02/14 05:46:35.01,458557.2101,5632201.7528,2950641.4109
2024/02/14 05:46:36.01,458557.7648,5632209.0694,2950645.5229
2024/02/14 05:46:37.01,458563.9798,5632195.2676,2950653.3628
2024/02/14 05:46:38.01,458567.5708,5632191.9369,2950659.4816
2024/02/14 05:46:39.01,458567.7367,5632192.5011,2950666.225
2024/02/14 05:46:40.01,458571.5717,5632189.0749,2950672.525
2024/02/14 05:46:41.01,458578.9856,5632181.6359,2950678.4175
2024/02/14 05:46:42.01,458582.8493,5632178.0583,2950684.9569
2024/02/14 05:46:43.01,458583.0945,5632178.3771,2950692.1544
2024/02/14 05:46:44.01,458590.5346,5632170.8294,2950698.1908
2024/02/14 05:46:45.01,458594.2818,5632167.31,2950704.6897
2024/02/14 05:46:46.01,458597.9821,5632163.9006,2950711.0244
2024/02/14 05:46:47.01,458597.9958,5632164.5165,2950717.6874
2024/02/14 05:46:48.01,458605.162,5632157.3578,2950723.0267
2024/02/14 05:46:49.01,458608.6101,5632154.1678,2950728.914
2024/02/14 05:46:50.01,458608.2709,5632155.0151,2950735.1866
2024/02/14 05:46:51.01,458615.0253,5632148.1765,2950739.9868
2024/02/14 05:46:52.01,458614.314,5632149.5025,2950745.3467
2024/02/14 05:46:53.01,458620.5249,5632143.3527,2950748.7898
2024/02/14 05:46:54.01,458622.6461,5632141.5546,2950752.0772
2024/02/14 05:46:55.01,458624.3587,5632140.0488,2950754.8692
2024/02/14 05:46:56.01,458625.8977,5632138.6451,2950757.4544
2024/02/14 05:46:57.01,458627.4417,5632137.2397,2950760.0945
2024/02/14 05:46:58.01,458629.0986,5632135.7694,2950762.8822
2024/02/14 05:46:59.01,458630.7546,5632134.24,2950765.6661
2024/02/14 05:47:00.01,458628.548,5632136.7811,2950768.8573
2024/02/14 05:47:01.00,458629.8142,5632135.516,2950771.2324
2024/02/14 05:47:02.01,458634.5458,5632130.4705,2950772.693
2024/02/14 05:47:03.01,458631.876,5632133.4727,2950774.9781
2024/02/14 05:47:04.01,458636.1874,5632128.8755,2950775.6102
